Timestamp,Humidity,Temperature,Soil Moisture
2025-02-16 10:08:49,39.00,21.00,616
2025-02-16 10:08:51,39.00,21.00,616
2025-02-16 10:08:54,39.00,21.00,616
2025-02-16 10:08:57,39.00,21.00,616
2025-02-16 10:08:59,39.00,21.00,617
2025-02-16 10:09:02,39.00,21.00,619
2025-02-16 10:09:04,39.00,21.00,618
2025-02-16 10:09:07,39.00,21.00,618
2025-02-16 10:09:09,38.00,21.00,620
2025-02-16 10:09:12,39.00,22.00,620
2025-02-16 10:09:14,40.00,22.00,625
2025-02-16 10:09:17,39.00,21.00,622
2025-02-16 10:09:19,39.00,21.00,626
2025-02-16 10:09:22,39.00,21.00,625
2025-02-16 10:09:24,40.00,22.00,623
2025-02-16 10:09:27,39.00,21.00,627
2025-02-16 10:09:29,40.00,22.00,623
2025-02-16 10:09:32,39.00,21.00,624
2025-02-16 10:09:34,39.00,21.00,623
2025-02-16 10:09:37,39.00,21.00,625
2025-02-16 10:09:39,41.00,22.00,624
2025-02-16 10:09:42,40.00,22.00,624
2025-02-16 10:09:44,39.00,21.00,626
2025-02-16 10:09:47,40.00,22.00,624
2025-02-16 10:09:49,40.00,22.00,624
2025-02-16 10:09:52,40.00,22.00,628
2025-02-16 10:09:54,40.00,22.00,626
2025-02-16 10:09:57,39.00,22.00,626
2025-02-16 10:09:59,38.00,21.00,626
2025-02-16 10:10:02,39.00,22.00,626
2025-02-16 10:10:04,39.00,22.00,627
2025-02-16 10:10:07,38.00,21.00,627
2025-02-16 10:10:09,39.00,22.00,629
2025-02-16 10:10:12,39.00,22.00,630
2025-02-16 10:10:14,39.00,21.00,631
2025-02-16 10:10:17,40.00,22.00,627
2025-02-16 10:10:19,39.00,21.00,627
2025-02-16 10:10:22,40.00,22.00,629
2025-02-16 10:10:24,40.00,22.00,632
2025-02-16 10:10:27,39.00,21.00,629
2025-02-16 10:10:29,40.00,22.00,628
2025-02-16 10:10:32,40.00,22.00,630
2025-02-16 10:10:34,39.00,21.00,628
2025-02-16 10:10:37,40.00,22.00,630
2025-02-16 10:10:39,40.00,22.00,630
2025-02-16 10:10:42,40.00,22.00,631
2025-02-16 10:10:44,40.00,22.00,629
2025-02-16 10:10:47,39.00,22.00,629
2025-02-16 10:10:49,39.00,22.00,629
2025-02-16 10:10:52,39.00,22.00,629
2025-02-16 10:10:54,39.00,22.00,634
2025-02-16 10:10:57,39.00,22.00,632
2025-02-16 10:10:59,39.00,22.00,630
2025-02-16 10:11:02,39.00,22.00,631
2025-02-16 10:11:04,39.00,22.00,635
2025-02-16 10:11:07,39.00,22.00,635
2025-02-16 10:11:09,39.00,22.00,630
2025-02-16 10:11:12,39.00,22.00,630
2025-02-16 10:11:14,40.00,22.00,632
2025-02-16 10:11:17,39.00,22.00,636
2025-02-16 10:11:19,39.00,22.00,632
2025-02-16 10:11:22,39.00,22.00,632
2025-02-16 10:11:24,39.00,22.00,634
2025-02-16 10:11:27,39.00,22.00,633
2025-02-16 10:11:29,39.00,22.00,638
2025-02-16 10:11:32,39.00,22.00,634
2025-02-16 10:11:34,39.00,22.00,638
